Encoding,Horizon,Problem,counter wrac1_y_wrbc1,counter wrbc1_b_wrcc1,counter wrcc1_x_wrdc1,counter wrdc1_b_wrec1,counter wrec1_y_wrfc1,Total
clingcon,720,./heu_105/result/Instancesv2_round/random/fixlen4/26morn/p03[count=350]_OPT_dhplink_720.txt,17989200,11923200,12249920,,,42162320
clingcon,720,./heu_105/result/Instancesv2_round/random/fixlen4/26morn/p04[count=350]_OPT_dhplink_720.txt,17989200,11923200,12249920,12662600,,54824920
clingcon,720,./heu_105/result/Instancesv2_round/random/fixlen4/26morn/p05[count=350]_OPT_dhplink_720.txt,17989200,11923200,12249920,12662600,12936600,67761520
clingcon,720,./heu_105/result/Instancesv2_round/random/fixlen4/26morn/p02[count=350]_OPT_dhplink_720.txt,17989200,11923200,,,,29912400
clingcon,720,./heu_105/result/Instancesv2_round/random/fixlen4/26morn/p01[count=350]_OPT_dhplink_720.txt,17989200,,,,,17989200
clingcon,720,./heu_105/result/Instancesv2_round/sipp/fixlen4/26morn/p03[count=350]_OPT_dhplink_720.txt,18870820,15321600,15160020,,,49352440
clingcon,720,./heu_105/result/Instancesv2_round/sipp/fixlen4/26morn/p04[count=350]_OPT_dhplink_720.txt,18870820,15321600,15160020,14386800,,63739240
clingcon,720,./heu_105/result/Instancesv2_round/sipp/fixlen4/26morn/p05[count=350]_OPT_dhplink_720.txt,18870820,15321600,15160020,14386800,15326200,79065440
clingcon,720,./heu_105/result/Instancesv2_round/sipp/fixlen4/26morn/p02[count=350]_OPT_dhplink_720.txt,18870820,15436800,,,,34307620
clingcon,720,./heu_105/result/Instancesv2_round/sipp/fixlen4/26morn/p01[count=350]_OPT_dhplink_720.txt,18870820,,,,,18870820
clingcon,720,./heu_105/result/Instancesv2_round/sippv2/fixlen4/26morn/p03[count=350]_OPT_dhplink_720.txt,19002020,15436800,15160020,,,49598840
clingcon,720,./heu_105/result/Instancesv2_round/sippv2/fixlen4/26morn/p04[count=350]_OPT_dhplink_720.txt,19002020,15321600,15160020,14452700,,63936340
clingcon,720,./heu_105/result/Instancesv2_round/sippv2/fixlen4/26morn/p05[count=350]_OPT_dhplink_720.txt,19002020,15321600,15160020,14452700,15408600,79344940
clingcon,720,./heu_105/result/Instancesv2_round/sippv2/fixlen4/26morn/p02[count=350]_OPT_dhplink_720.txt,19002020,15436800,,,,34438820
clingcon,720,./heu_105/result/Instancesv2_round/sippv2/fixlen4/26morn/p01[count=350]_OPT_dhplink_720.txt,19002020,,,,,19002020
