Encoding,Horizon,Problem,counter wrac1_y_wrbc1,counter wrbc1_b_wrcc1,counter wrcc1_x_wrdc1,counter wrdc1_b_wrec1,counter wrec1_y_wrfc1,Total
clingcon,720,./heu_105/result/Instancesv2_round/random/fixlen4/30morn/p03[count=350]_OPT_dhextphs_720.txt,8447660,6912000,8023000,,,23382660
clingcon,720,./heu_105/result/Instancesv2_round/random/fixlen4/30morn/p04[count=350]_OPT_dhextphs_720.txt,8447660,6912000,8023000,7642600,,31025260
clingcon,720,./heu_105/result/Instancesv2_round/random/fixlen4/30morn/p05[count=350]_OPT_dhextphs_720.txt,8447660,6912000,8023000,7631000,7357100,38370760
clingcon,720,./heu_105/result/Instancesv2_round/random/fixlen4/30morn/p02[count=350]_OPT_dhextphs_720.txt,8447660,6912000,,,,15359660
clingcon,720,./heu_105/result/Instancesv2_round/random/fixlen4/30morn/p01[count=350]_OPT_dhextphs_720.txt,8447660,,,,,8447660
clingcon,720,./heu_105/result/Instancesv2_round/sipp/fixlen4/30morn/p03[count=350]_OPT_dhextphs_720.txt,8238260,6739200,8004660,,,22982120
clingcon,720,./heu_105/result/Instancesv2_round/sipp/fixlen4/30morn/p04[count=350]_OPT_dhextphs_720.txt,8238260,6739200,8004660,7538200,,30520320
clingcon,720,./heu_105/result/Instancesv2_round/sipp/fixlen4/30morn/p05[count=350]_OPT_dhextphs_720.txt,8238260,6739200,8004660,7538200,7933900,38454220
clingcon,720,./heu_105/result/Instancesv2_round/sipp/fixlen4/30morn/p02[count=350]_OPT_dhextphs_720.txt,8238260,6739200,,,,14977460
clingcon,720,./heu_105/result/Instancesv2_round/sipp/fixlen4/30morn/p01[count=350]_OPT_dhextphs_720.txt,8238260,,,,,8238260
clingcon,720,./heu_105/result/Instancesv2_round/sippv2/fixlen4/30morn/p03[count=350]_OPT_dhextphs_720.txt,8238260,6739200,8004660,,,22982120
clingcon,720,./heu_105/result/Instancesv2_round/sippv2/fixlen4/30morn/p04[count=350]_OPT_dhextphs_720.txt,8238260,6739200,8004660,7561400,,30543520
clingcon,720,./heu_105/result/Instancesv2_round/sippv2/fixlen4/30morn/p05[count=350]_OPT_dhextphs_720.txt,8238260,6739200,8004660,7561400,7933900,38477420
clingcon,720,./heu_105/result/Instancesv2_round/sippv2/fixlen4/30morn/p02[count=350]_OPT_dhextphs_720.txt,8238260,6739200,,,,14977460
clingcon,720,./heu_105/result/Instancesv2_round/sippv2/fixlen4/30morn/p01[count=350]_OPT_dhextphs_720.txt,8238260,,,,,8238260
