Encoding,Horizon,Problem,counter wrac1_y_wrbc1,counter wrbc1_b_wrcc1,counter wrcc1_x_wrdc1,counter wrdc1_b_wrec1,counter wrec1_y_wrfc1,Total
clingcon,780,./Instancesv2/sippv2/fixlen4/26noon/p03[count=350]_asp_bound_hcafe_780.txt,27025420 ,19468800 ,19656380 , , ,66150600
clingcon,780,./Instancesv2/sippv2/fixlen4/26noon/p04[count=350]_asp_bound_hcafe_780.txt,27025420 ,19468800 ,19656380 ,19488000 , ,85638600
clingcon,780,./Instancesv2/sippv2/fixlen4/26noon/p05[count=350]_asp_bound_hcafe_780.txt,27025420 ,19468800 ,19656380 ,19488000 ,20740600 ,106379200
clingcon,780,./Instancesv2/sippv2/fixlen4/26noon/p01[count=350]_asp_bound_hcafe_780.txt,27025420 , , , , ,27025420
