Encoding,Horizon,Problem,counter wrac1_y_wrbc1,counter wrbc1_b_wrcc1,counter wrcc1_x_wrdc1,counter wrdc1_b_wrec1,counter wrec1_y_wrfc1,Total
clingcon,660,./Instancesv2/sippv2/fixlen4/26eve/p04[count=350]_asp_bound_hcafe_660.txt,23855920 ,15552000 ,16113580 ,15956800 , ,71478300
clingcon,660,./Instancesv2/sippv2/fixlen4/26eve/p05[count=350]_asp_bound_hcafe_660.txt,23855920 ,15552000 ,16113580 ,15956800 ,19622500 ,91100800
clingcon,660,./Instancesv2/sippv2/fixlen4/26eve/p01[count=350]_asp_bound_hcafe_660.txt,24185840 , , , , ,24185840
