Encoding,Horizon,Problem,counter wrac1_y_wrbc1,counter wrbc1_b_wrcc1,counter wrcc1_x_wrdc1,counter wrdc1_b_wrec1,counter wrec1_y_wrfc1,Total
clingcon,720,./Instancesv2/sippv2/fixlen4/muse/p03[count=350]_asp_bound_hcafe_720.txt,22967800,15892600,19437300,,,58297700
clingcon,720,./Instancesv2/sippv2/fixlen4/muse/p04[count=350]_asp_bound_hcafe_720.txt,22967800,15892600,19437300,27019900,,85317600
clingcon,720,./Instancesv2/sippv2/fixlen4/muse/p05[count=350]_asp_bound_hcafe_720.txt,22967800,15892600,19437300,27019900,29945900,115263500
clingcon,720,./Instancesv2/sippv2/fixlen4/muse/p01[count=350]_asp_bound_hcafe_720.txt,22967800,,,,,22967800
